date,momentum,direction,recent_avg,historical_avg
2026-01-01,1.0,rising,18.625,8.25
2026-02-01,1.0,rising,20.125,8.477272727272727
2026-03-01,1.0,rising,24.0,8.727272727272727
2026-04-01,1.0,rising,34.5,9.022727272727273
