date,momentum,direction,recent_avg,historical_avg
2026-01-01,1.0,rising,15.5,0.0
2026-02-01,1.0,rising,19.625,0.0
2026-03-01,1.0,rising,24.625,0.0
2026-04-01,1.0,rising,27.375,0.0
