date,momentum,direction,recent_avg,historical_avg
2026-01-01,1.0,rising,18.375,7.681818181818182
2026-02-01,1.0,rising,25.0,7.681818181818182
2026-03-01,1.0,rising,29.0,7.568181818181818
2026-04-01,1.0,rising,38.875,7.7727272727272725
