date,momentum,direction,recent_avg,historical_avg
2026-01-01,0.4903772132243444,rising,44.0,29.522727272727273
2026-02-01,0.2030021443824645,rising,38.25,31.795454545454547
2026-03-01,0.4860614724650559,rising,47.25,31.795454545454547
2026-04-01,0.588277340939325,rising,50.5,31.795454545454547
